detector_ms,tracker_ms,kalman_ms
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.08,0.05
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.08,0.07
0.00,0.06,0.05
0.00,0.08,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.07,0.07
0.00,0.06,0.05
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.05,0.05
1067.42,0.18,0.11
0.00,0.13,0.10
0.00,0.12,0.09
0.00,0.11,0.08
0.00,0.08,0.08
0.00,0.04,0.06
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.06,0.08
0.00,0.07,0.07
0.00,0.08,0.07
0.00,0.09,0.08
0.00,0.05,0.07
0.00,0.06,0.09
0.00,0.07,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.08,0.07
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.08,0.06
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.09
0.00,0.03,0.05
0.00,0.04,0.10
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.04,0.05
0.00,0.04,0.07
0.00,0.06,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.04,0.07
0.00,0.04,0.20
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.05,0.09
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.04,0.05
0.00,0.04,0.05
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.03,0.11
0.00,0.03,0.05
0.00,0.03,0.09
1209.11,0.10,0.08
0.00,0.14,0.09
0.00,0.14,0.10
0.00,0.12,0.09
0.00,0.07,0.09
0.00,0.08,0.08
0.00,0.09,0.06
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.11,0.08
0.00,0.05,0.07
0.00,0.05,0.07
0.00,0.05,0.10
0.00,0.06,0.08
0.00,0.07,0.07
0.00,0.08,0.06
0.00,0.09,0.09
0.00,0.07,0.07
0.00,0.05,0.07
0.00,0.09,0.07
0.00,0.07,0.08
0.00,0.05,0.07
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.09,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.06,0.08
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.06,0.07
0.00,0.06,0.05
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.05,0.09
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.03,0.09
0.00,0.05,0.08
0.00,0.07,0.06
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.04,0.09
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.07,0.06
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.04,0.08
0.00,0.06,0.06
0.00,0.04,0.07
0.00,0.04,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.09
0.00,0.06,0.09
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.03,0.07
0.00,0.06,0.05
1330.34,0.11,0.07
0.00,0.07,0.09
0.00,0.08,0.10
0.00,0.07,0.10
0.00,0.07,0.09
0.00,0.06,0.09
0.00,0.07,0.06
0.00,0.04,0.08
0.00,0.08,0.07
0.00,0.06,0.09
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.05,0.07
0.00,0.08,0.06
0.00,0.06,0.08
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.05,0.08
0.00,0.05,0.07
0.00,0.05,0.07
0.00,0.06,0.08
0.00,0.06,0.07
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.09
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.06,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.05,0.08
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.05,0.10
0.00,0.04,0.06
0.00,0.11,0.08
0.00,0.06,0.10
0.00,0.03,0.08
0.00,0.05,0.08
0.00,0.04,0.11
0.00,0.05,0.08
0.00,0.03,0.06
0.00,0.06,0.09
0.00,0.04,0.05
0.00,0.04,0.08
0.00,0.04,0.05
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.05,0.09
0.00,0.04,0.09
0.00,0.03,0.09
0.00,0.04,0.09
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
1398.78,0.17,0.08
0.00,0.13,0.12
0.00,0.11,0.09
0.00,0.08,0.07
0.00,0.08,0.08
0.00,0.09,0.06
0.00,0.06,0.08
0.00,0.08,0.06
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.07,0.11
0.00,0.07,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.05,0.10
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.06,0.05
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.10
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.06,0.11
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.07,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.08,0.07
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.06,0.08
0.00,0.06,0.05
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.04,0.07
0.00,0.05,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.08
0.00,0.06,0.05
0.00,0.04,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.05,0.06
1301.17,0.14,0.08
0.00,0.12,0.10
0.00,0.11,0.10
0.00,0.08,0.07
0.00,0.07,0.06
0.00,0.07,0.07
0.00,0.06,0.08
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.07,0.08
0.00,0.08,0.07
0.00,0.08,0.08
0.00,0.05,0.07
0.00,0.07,0.07
0.00,0.07,0.08
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.07,0.06
0.00,0.07,0.10
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.03,0.05
0.00,0.07,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.04,0.09
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.08,0.05
0.00,0.05,0.07
0.00,0.07,0.05
0.00,0.07,0.09
0.00,0.06,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.04,0.05
0.00,0.07,0.05
0.00,0.10,0.07
0.00,0.12,0.06
0.00,0.06,0.06
0.00,0.08,0.06
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.08,0.06
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.05,0.09
0.00,0.06,0.06
0.00,0.04,0.08
0.00,0.06,0.05
0.00,0.06,0.08
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.07
0.00,0.03,0.09
0.00,0.03,0.06
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.10
0.00,0.05,0.08
0.00,0.06,0.05
0.00,0.05,0.07
1271.02,0.18,0.08
0.00,0.08,0.09
0.00,0.07,0.09
0.00,0.08,0.07
0.00,0.08,0.08
0.00,0.09,0.10
0.00,0.07,0.06
0.00,0.07,0.09
0.00,0.07,0.06
0.00,0.07,0.09
0.00,0.07,0.06
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.08,0.08
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.07,0.09
0.00,0.07,0.06
0.00,0.08,0.06
0.00,0.08,0.08
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.07,0.07
0.00,0.07,0.07
0.00,0.08,0.07
0.00,0.06,0.05
0.00,0.07,0.06
0.00,0.08,0.06
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.06,0.09
0.00,0.09,0.05
0.00,0.06,0.06
0.00,0.10,0.10
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.06,0.08
0.00,0.06,0.05
0.00,0.07,0.08
0.00,0.06,0.06
0.00,0.07,0.05
0.00,0.06,0.07
0.00,0.10,0.09
0.00,0.08,0.09
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.10,0.08
0.00,0.08,0.07
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.08,0.05
0.00,0.08,0.09
0.00,0.06,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.06,0.05
0.00,0.06,0.07
0.00,0.06,0.05
0.00,0.10,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.09
0.00,0.06,0.05
0.00,0.07,0.05
0.00,0.06,0.09
0.00,0.05,0.06
0.00,0.07,0.05
0.00,0.06,0.09
0.00,0.08,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
1330.08,0.22,0.08
0.00,0.11,0.09
0.00,0.11,0.09
0.00,0.12,0.07
0.00,0.08,0.06
0.00,0.09,0.07
0.00,0.08,0.06
0.00,0.09,0.07
0.00,0.08,0.07
0.00,0.11,0.08
0.00,0.07,0.07
0.00,0.10,0.07
0.00,0.07,0.06
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.08,0.07
0.00,0.08,0.07
0.00,0.07,0.07
0.00,0.09,0.07
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.08,0.06
0.00,0.06,0.05
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.07,0.07
0.00,0.06,0.05
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.04,0.05
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.07,0.05
0.00,0.08,0.10
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
1029.39,0.07,0.09
0.00,0.12,0.09
0.00,0.10,0.11
0.00,0.05,0.07
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.05,0.09
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.09
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.05,0.07
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.05,0.09
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.05,0.10
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.04,0.10
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.08
0.00,0.04,0.05
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.03,0.07
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.07
0.00,0.04,0.07
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.09
0.00,0.04,0.05
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.04,0.05
0.00,0.03,0.05
1283.60,0.16,0.11
0.00,0.11,0.09
0.00,0.10,0.08
0.00,0.07,0.07
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.08
0.00,0.06,0.06
0.00,0.07,0.08
0.00,0.09,0.07
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.08,0.07
0.00,0.07,0.07
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.08,0.07
0.00,0.06,0.05
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.08,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.07,0.05
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.09,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.09
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.03,0.09
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.06,0.05
0.00,0.06,0.08
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.07,0.05
0.00,0.05,0.05
0.00,0.07,0.08
0.00,0.07,0.05
0.00,0.05,0.08
0.00,0.06,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.08,0.07
863.49,0.09,0.07
0.00,0.08,0.08
0.00,0.08,0.07
0.00,0.05,0.07
0.00,0.06,0.07
0.00,0.08,0.06
0.00,0.06,0.06
0.00,0.04,0.05
0.00,0.04,0.05
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.06,0.07
0.00,0.07,0.05
0.00,0.06,0.06
0.00,0.08,0.06
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.06,0.10
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.03,0.08
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.06,0.05
0.00,0.06,0.08
0.00,0.05,0.06
0.00,0.05,0.09
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.03,0.05
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.05,0.09
0.00,0.04,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.07,0.05
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.08,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.06,0.10
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.03,0.07
0.00,0.05,0.06
0.00,0.07,0.08
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.09
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.10
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
868.09,0.07,0.07
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.07,0.08
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.05,0.10
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.06,0.09
0.00,0.12,0.07
0.00,0.07,0.08
0.00,0.08,0.07
0.00,0.06,0.13
0.00,0.09,0.06
0.00,0.06,0.08
0.00,0.07,0.06
0.00,0.07,0.05
0.00,0.05,0.06
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.04,0.05
0.00,0.06,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.06,0.10
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.03,0.08
0.00,0.05,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.09
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.04,0.05
0.00,0.08,0.06
0.00,0.03,0.05
0.00,0.08,0.09
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.05,0.07
0.00,0.03,0.09
1062.13,0.12,0.12
0.00,0.07,0.10
0.00,0.11,0.09
0.00,0.08,0.07
0.00,0.05,0.07
0.00,0.07,0.10
0.00,0.07,0.06
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.07,0.08
0.00,0.07,0.06
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.07,0.05
0.00,0.06,0.07
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.08
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.03,0.09
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.10
0.00,0.04,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.09
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.06,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.04,0.05
0.00,0.05,0.05
937.05,0.05,0.10
0.00,0.05,0.08
0.00,0.10,0.06
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.15,0.11
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.03,0.07
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.04,0.08
0.00,0.06,0.07
0.00,0.06,0.08
0.00,0.10,0.09
0.00,0.07,0.07
0.00,0.10,0.09
0.00,0.07,0.07
0.00,0.08,0.08
0.00,0.06,0.07
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.09
0.00,0.05,0.06
0.00,0.05,0.09
0.00,0.06,0.07
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.08
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
